t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.512422, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.516345, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.520384, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.524912, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.528337, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.532506, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.536383, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.540427, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.548202, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.556245, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.564239, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.568521, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.572597, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.576386, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.580204, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.58442, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.588336, x 16.15273, y -1.357156, z 9.129984, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.592264, x 16.15412, y -1.383089, z 9.126678, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.596352, x 16.15412, y -1.383089, z 9.126678, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.600449, x 16.15602, y -1.417651, z 9.122174, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.604367, x 16.15602, y -1.417651, z 9.122174, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.60855, x 16.151, y -1.469463, z 9.111854, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.612415, x 16.151, y -1.469463, z 9.111854, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.616388, x 16.14507, y -1.503981, z 9.103712, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.62041, x 16.13921, y -1.538481, z 9.095457, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.624617, x 16.13339, y -1.572963, z 9.087088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.628518, x 16.12765, y -1.607425, z 9.078604, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.632508, x 16.11404, y -1.641868, z 9.066619, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.636416, x 16.11404, y -1.641868, z 9.066619, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.64024, x 16.10784, y -1.667687, z 9.059244, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.644556, x 16.10168, y -1.693495, z 9.051804, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.648318, x 16.08279, y -1.762257, z 9.030499, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.652418, x 16.06418, y -1.830935, z 9.00872, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.656503, x 16.04519, y -1.890954, z 8.98798, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.660468, x 16.02643, y -1.950903, z 8.966867, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.664346, x 16.01499, y -2.00223, z 8.950464, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.668462, x 16.00371, y -2.053502, z 8.933803, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.672375, x 15.98406, y -2.096185, z 8.915055, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.676432, x 15.96455, y -2.138829, z 8.896097, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.680223, x 15.96455, y -2.138829, z 8.896097, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.684382, x 15.95834, y -2.155875, z 8.88916, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.688247, x 15.95834, y -2.155875, z 8.88916, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.692471, x 15.94519, y -2.181432, z 8.876929, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.696449, x 15.94519, y -2.181432, z 8.876929, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.700423, x 15.9321, y -2.206974, z 8.864617, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.704216, x 15.91907, y -2.232501, z 8.852226, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.708583, x 15.90609, y -2.258012, z 8.839757, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.712254, x 15.90609, y -2.258012, z 8.839757, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.71629, x 15.90005, y -2.275011, z 8.832593, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.720345, x 15.90005, y -2.275011, z 8.832593, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.724493, x 15.88548, y -2.283508, z 8.823621, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.728432, x 15.88548, y -2.283508, z 8.823621, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.732409, x 15.87862, y -2.292004, z 8.818218, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.736375, x 15.87862, y -2.292004, z 8.818218, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.740442, x 15.87178, y -2.300497, z 8.812803, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.744447, x 15.87178, y -2.300497, z 8.812803, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.748284, x 15.86495, y -2.308989, z 8.807377, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.752484, x 15.86495, y -2.308989, z 8.807377, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.75634, x 15.85726, y -2.308989, z 8.803765, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.760472, x 15.85726, y -2.308989, z 8.803765, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.764352, x 15.85726, y -2.308989, z 8.803765, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.768486, x 15.85726, y -2.308989, z 8.803765, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.772553, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.776478, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.780279, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.784551, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.788355, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.792358, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.796423, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.805228, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.808284, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.81247, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.816354, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.820391, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.824478, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.828411, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.832356, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.836382, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.840423, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.844407, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.848351, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.852457, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.856396, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.860454, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.86435, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.868197, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.872437, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.876444, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.880203, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.884519, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.888442, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.892365, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.896401, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.900397, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.90415, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.908487, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.912283, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.918844, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.924713, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.928365, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.932392, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.936478, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.940444, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.9444, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.948393, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.952487, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.956153, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.960561, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.964268, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.968332, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.972477, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.976393, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.980241, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.984475, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.988347, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.992413, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 9.996593, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.0003, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.00438, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.00845, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.01221, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.01644, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.02044, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.02427, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.02855, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.03243, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.03624, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.04041, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.04424, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.04837, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.05241, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.05638, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.06044, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.06439, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.0683, x 15.85044, y -2.317479, z 8.798321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.07248, x 16.89252, y -2.461533, z 9.180655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.07639, x 16.89252, y -2.461533, z 9.180655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.08032, x 16.89252, y -2.461533, z 9.180655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.08434, x 16.89252, y -2.461533, z 9.180655, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.0885, x 16.86711, y -2.444613, z 9.176539, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.09243, x 16.86711, y -2.444613, z 9.176539, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.09647, x 16.81564, y -2.40228, z 9.169999, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.10049, x 16.81564, y -2.40228, z 9.169999, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.1044, x 16.77358, y -2.376859, z 9.161918, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.10842, x 16.77358, y -2.376859, z 9.161918, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.11248, x 16.71627, y -2.359902, z 9.145928, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.11636, x 16.71627, y -2.359902, z 9.145928, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.12039, x 16.65766, y -2.325967, z 9.133379, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.12439, x 16.65766, y -2.325967, z 9.133379, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.12842, x 16.63306, y -2.317479, z 9.126498, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.13244, x 16.63306, y -2.317479, z 9.126498, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.13629, x 16.56659, y -2.283508, z 9.110285, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.14046, x 16.56659, y -2.283508, z 9.110285, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.1445, x 16.51611, y -2.24951, z 9.099571, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.1483, x 16.51611, y -2.24951, z 9.099571, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.15247, x 16.45846, y -2.223994, z 9.083576, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.15638, x 16.45846, y -2.223994, z 9.083576, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.16048, x 16.40882, y -2.198462, z 9.070291, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.16434, x 16.40882, y -2.198462, z 9.070291, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.16831, x 16.35853, y -2.164397, z 9.058428, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.17245, x 16.35853, y -2.164397, z 9.058428, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.17649, x 16.32482, y -2.138829, z 9.05088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.18021, x 16.32482, y -2.138829, z 9.05088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.18454, x 16.28185, y -2.096186, z 9.043303, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.18836, x 16.28185, y -2.096186, z 9.043303, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.19243, x 16.2561, y -2.07058, z 9.038578, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.19638, x 16.2561, y -2.07058, z 9.038578, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.20057, x 16.23037, y -2.044961, z 9.033717, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.20433, x 16.23037, y -2.044961, z 9.033717, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.20848, x 16.20467, y -2.019327, z 9.028722, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.21244, x 16.20467, y -2.019327, z 9.028722, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.21647, x 16.20331, y -2.00223, z 9.031957, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.22038, x 16.20331, y -2.00223, z 9.031957, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.22454, x 16.17565, y -1.950903, z 9.031517, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.22837, x 16.17565, y -1.950903, z 9.031517, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.23244, x 16.17498, y -1.942343, z 9.033081, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.23639, x 16.17498, y -1.942343, z 9.033081, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.2406, x 16.16513, y -1.916656, z 9.034389, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.2443, x 16.16513, y -1.916656, z 9.034389, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.24853, x 16.16383, y -1.899523, z 9.037455, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.25239, x 16.16383, y -1.899523, z 9.037455, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.25622, x 16.16254, y -1.882385, z 9.040493, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.26055, x 16.16254, y -1.882385, z 9.040493, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.26433, x 16.16126, y -1.86524, z 9.043504, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.26825, x 16.16126, y -1.86524, z 9.043504, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.2725, x 16.16063, y -1.856666, z 9.044998, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.27637, x 16.16063, y -1.856666, z 9.044998, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.28028, x 16.15874, y -1.830935, z 9.049441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.28442, x 16.15874, y -1.830935, z 9.049441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.28846, x 16.1575, y -1.813774, z 9.052369, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.29241, x 16.1575, y -1.813774, z 9.052369, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.29655, x 16.18729, y -1.788022, z 9.070073, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.30012, x 16.18729, y -1.788022, z 9.070073, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.30454, x 16.21719, y -1.762258, z 9.087618, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.3084, x 16.21719, y -1.762258, z 9.087618, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.31236, x 16.26251, y -1.727887, z 9.112935, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.31623, x 16.30804, y -1.693495, z 9.137917, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.32055, x 16.36924, y -1.650476, z 9.170251, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.32421, x 16.36924, y -1.650476, z 9.170251, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.32841, x 16.44684, y -1.607426, z 9.208218, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.33236, x 16.44684, y -1.607426, z 9.208218, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.33652, x 16.54057, y -1.555725, z 9.252677, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.34032, x 16.54057, y -1.555725, z 9.252677, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.34425, x 16.6516, y -1.512608, z 9.300549, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.34842, x 16.76334, y -1.469463, z 9.34691, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.35217, x 16.88398, y -1.426289, z 9.394472, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.35626, x 17.00536, y -1.383089, z 9.440297, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.36026, x 17.13608, y -1.34851, z 9.485752, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.36434, x 17.26752, y -1.313914, z 9.529281, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.36821, x 17.38295, y -1.279302, z 9.566319, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.37251, x 17.49891, y -1.244674, z 9.601839, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.37623, x 17.49891, y -1.244674, z 9.601839, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.38024, x 17.55708, y -1.227355, z 9.619029, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.38449, x 17.65769, y -1.218694, z 9.645121, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.38837, x 17.65769, y -1.218694, z 9.645121, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.39237, x 17.73303, y -1.201369, z 9.665276, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.39642, x 17.80855, y -1.18404, z 9.684813, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.40018, x 17.876, y -1.175374, z 9.700881, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.40459, x 17.94356, y -1.166708, z 9.716473, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.40831, x 18.01144, y -1.166708, z 9.730593, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.4125, x 18.07942, y -1.166708, z 9.744238, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.41627, x 18.07942, y -1.166708, z 9.744238, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.42044, x 18.13028, y -1.15804, z 9.755157, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.42422, x 18.13028, y -1.15804, z 9.755157, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.42847, x 18.18991, y -1.15804, z 9.766397, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.4323, x 18.18991, y -1.15804, z 9.766397, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.43656, x 18.24089, y -1.149372, z 9.776731, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.44027, x 18.30064, y -1.149372, z 9.787294, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.44454, x 18.36046, y -1.149372, z 9.797492, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.4484, x 18.36046, y -1.149372, z 9.797492, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.45251, x 18.41162, y -1.140702, z 9.806929, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.45642, x 18.41162, y -1.140702, z 9.806929, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.46045, x 18.46299, y -1.140702, z 9.815111, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.46433, x 18.46299, y -1.140702, z 9.815111, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.46848, x 18.52298, y -1.140702, z 9.824317, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.47252, x 18.52298, y -1.140702, z 9.824317, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.47643, x 18.58302, y -1.140702, z 9.833157, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.48015, x 18.58302, y -1.140702, z 9.833157, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.48448, x 18.63453, y -1.140702, z 9.840441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.48839, x 18.63453, y -1.140702, z 9.840441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.49243, x 18.69466, y -1.140702, z 9.848598, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.49647, x 18.69466, y -1.140702, z 9.848598, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.50044, x 18.74625, y -1.140702, z 9.855298, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.50435, x 18.74625, y -1.140702, z 9.855298, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
