t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.08038, x -14.57329, y 0, z 47.82906, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.08434, x -14.53089, y 0, z 47.84196, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.08817, x -14.49198, y 0, z 47.85376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.09644, x -14.45225, y 0, z 47.86578, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.10481, x -14.41387, y 0, z 47.87735, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.11257, x -14.33094, y 0, z 47.90223, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.12071, x -14.24696, y 0, z 47.92728, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.13233, x -14.16907, y 0, z 47.95037, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.13645, x -14.08729, y 0, z 47.97445, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.14016, x -13.97048, y 0, z 48.0086, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.14454, x -13.92906, y 0, z 48.02063, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.14876, x -13.89173, y 0, z 48.03144, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.15236, x -13.84768, y 0, z 48.04417, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.15629, x -13.8052, y 0, z 48.05639, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.1604, x -13.76894, y 0, z 48.06679, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.16419, x -13.7294, y 0, z 48.0781, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.16843, x -13.68801, y 0, z 48.0899, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.17226, x -13.64978, y 0, z 48.10076, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.17632, x -13.6071, y 0, z 48.11286, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.18058, x -13.56846, y 0, z 48.12377, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.18434, x -13.5275, y 0, z 48.1353, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.18818, x -13.48459, y 0, z 48.14734, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.19247, x -13.44674, y 0, z 48.15792, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.19637, x -13.40795, y 0, z 48.16873, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.20031, x -13.36461, y 0, z 48.18077, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.20455, x -13.3253, y 0, z 48.19166, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.20834, x -13.28553, y 0, z 48.20264, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.21234, x -13.2427, y 0, z 48.21442, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.21637, x -13.20441, y 0, z 48.22493, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.22049, x -13.164, y 0, z 48.23597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.2244, x -13.12336, y 0, z 48.24704, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.22842, x -13.08172, y 0, z 48.25835, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.23224, x -13.04221, y 0, z 48.26904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.23648, x -13.00148, y 0, z 48.28003, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.24043, x -12.96292, y 0, z 48.2904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.24445, x -12.91994, y 0, z 48.30191, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.24877, x -12.88003, y 0, z 48.31257, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.25234, x -12.8394, y 0, z 48.32339, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.25641, x -12.79568, y 0, z 48.33498, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.26043, x -12.75944, y 0, z 48.34456, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.2642, x -12.7183, y 0, z 48.3554, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.26841, x -12.6776, y 0, z 48.36609, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.27231, x -12.63933, y 0, z 48.3761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.27648, x -12.59671, y 0, z 48.38722, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.28041, x -12.55716, y 0, z 48.3975, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.28439, x -12.51487, y 0, z 48.40845, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.28827, x -12.47508, y 0, z 48.41872, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.29243, x -12.43472, y 0, z 48.4291, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.29618, x -12.39538, y 0, z 48.43919, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.30043, x -12.35315, y 0, z 48.44997, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.30436, x -12.31505, y 0, z 48.45967, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.30832, x -12.27191, y 0, z 48.47061, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.31247, x -12.23198, y 0, z 48.48071, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.31656, x -12.19175, y 0, z 48.49084, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.32034, x -12.14962, y 0, z 48.50141, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.32455, x -12.10808, y 0, z 48.5118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.32839, x -12.06966, y 0, z 48.52137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.33221, x -12.0269, y 0, z 48.53199, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.33647, x -11.98782, y 0, z 48.54165, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.34037, x -11.949, y 0, z 48.55122, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.34443, x -11.90567, y 0, z 48.56187, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.34873, x -11.86608, y 0, z 48.57156, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.3523, x -11.82473, y 0, z 48.58164, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.35642, x -11.78096, y 0, z 48.59227, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.36043, x -11.74459, y 0, z 48.60107, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.3643, x -11.70266, y 0, z 48.61119, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.36843, x -11.66184, y 0, z 48.621, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.37232, x -11.62247, y 0, z 48.63042, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.37641, x -11.58033, y 0, z 48.64048, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.38044, x -11.54077, y 0, z 48.64988, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.38439, x -11.49913, y 0, z 48.65974, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.38817, x -11.45802, y 0, z 48.66943, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.39246, x -11.41777, y 0, z 48.67889, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.39641, x -11.37918, y 0, z 48.68793, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.40036, x -11.33547, y 0, z 48.69812, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.40442, x -11.29516, y 0, z 48.70749, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.4083, x -11.25481, y 0, z 48.71683, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.41248, x -11.21337, y 0, z 48.72638, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.41639, x -11.17384, y 0, z 48.73546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.42049, x -11.13117, y 0, z 48.74523, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.42436, x -11.09119, y 0, z 48.75434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.42848, x -11.04931, y 0, z 48.76385, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.43225, x -11.00982, y 0, z 48.77278, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.43644, x -10.96775, y 0, z 48.78226, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.4404, x -10.92916, y 0, z 48.79092, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.44451, x -10.88642, y 0, z 48.80047, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.44884, x -10.84595, y 0, z 48.80948, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.45227, x -10.80392, y 0, z 48.8188, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.45627, x -10.75959, y 0, z 48.82859, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.46021, x -10.72457, y 0, z 48.8363, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.46423, x -10.6836, y 0, z 48.84527, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.46844, x -10.64329, y 0, z 48.85407, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.47224, x -10.60222, y 0, z 48.863, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.4764, x -10.55904, y 0, z 48.87235, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.48047, x -10.52019, y 0, z 48.88073, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.48434, x -10.47756, y 0, z 48.88988, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.48813, x -10.43589, y 0, z 48.8988, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.49249, x -10.39631, y 0, z 48.90723, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.4964, x -10.35741, y 0, z 48.91548, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.50023, x -10.31283, y 0, z 48.9249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.50445, x -10.2727, y 0, z 48.93334, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.50826, x -10.23352, y 0, z 48.94155, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.51251, x -10.19021, y 0, z 48.95058, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.51644, x -10.15119, y 0, z 48.95869, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.52036, x -10.10755, y 0, z 48.96772, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.52441, x -10.06725, y 0, z 48.97602, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.52847, x -10.027, y 0, z 48.98428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.53221, x -9.985497, y 0, z 48.99275, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.53649, x -9.943836, y 0, z 49.00122, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.54029, x -9.905459, y 0, z 49.009, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.54441, x -9.861519, y 0, z 49.01786, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.54879, x -9.822455, y 0, z 49.0257, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.55233, x -9.780138, y 0, z 49.03416, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.55626, x -9.735173, y 0, z 49.04311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.56043, x -9.698859, y 0, z 49.0503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.56437, x -9.658427, y 0, z 49.05828, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.56844, x -9.615606, y 0, z 49.06669, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.5724, x -9.57507, y 0, z 49.07462, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.5765, x -9.533305, y 0, z 49.08275, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.58042, x -9.492546, y 0, z 49.09064, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.58429, x -9.450372, y 0, z 49.09878, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.58818, x -9.410127, y 0, z 49.10651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.59254, x -9.370257, y 0, z 49.11414, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.59645, x -9.330294, y 0, z 49.12174, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.60032, x -9.285392, y 0, z 49.13025, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.60442, x -9.245178, y 0, z 49.13783, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.60839, x -9.20532, y 0, z 49.14532, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.61245, x -9.163126, y 0, z 49.1532, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.61643, x -9.122289, y 0, z 49.1608, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.62042, x -9.080477, y 0, z 49.16854, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.62438, x -9.03942, y 0, z 49.1761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.62849, x -8.998318, y 0, z 49.18364, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.63221, x -8.957545, y 0, z 49.19108, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.63649, x -8.915212, y 0, z 49.19877, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.64021, x -8.876863, y 0, z 49.2057, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.64454, x -8.832746, y 0, z 49.21364, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.64874, x -8.794477, y 0, z 49.2205, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.65236, x -8.749766, y 0, z 49.22846, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.65623, x -8.706468, y 0, z 49.23614, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.66051, x -8.669175, y 0, z 49.24272, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.66438, x -8.629265, y 0, z 49.24973, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.66836, x -8.585141, y 0, z 49.25744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.67229, x -8.545106, y 0, z 49.2644, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.67638, x -8.504101, y 0, z 49.2715, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.6804, x -8.463572, y 0, z 49.27847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.68442, x -8.421363, y 0, z 49.28571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.68822, x -8.379827, y 0, z 49.29278, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.6924, x -8.338345, y 0, z 49.29982, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.69655, x -8.299112, y 0, z 49.30644, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.7003, x -8.255909, y 0, z 49.31369, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.70447, x -8.212994, y 0, z 49.32085, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.70828, x -8.174351, y 0, z 49.32727, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.71248, x -8.131268, y 0, z 49.3344, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.71634, x -8.091824, y 0, z 49.34088, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.72048, x -8.048487, y 0, z 49.34797, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.72425, x -8.008583, y 0, z 49.35446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.72848, x -7.965725, y 0, z 49.36139, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.73226, x -7.926759, y 0, z 49.36767, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.73645, x -7.883091, y 0, z 49.37466, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.74035, x -7.843939, y 0, z 49.38089, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.7446, x -7.800629, y 0, z 49.38775, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.74872, x -7.760292, y 0, z 49.39411, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.75237, x -7.716339, y 0, z 49.40099, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.75626, x -7.673624, y 0, z 49.40765, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.76043, x -7.635952, y 0, z 49.41348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.76422, x -7.595594, y 0, z 49.4197, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.76846, x -7.552455, y 0, z 49.42631, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.77226, x -7.513265, y 0, z 49.43229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.77642, x -7.469292, y 0, z 49.43895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.78049, x -7.429952, y 0, z 49.44488, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.78439, x -7.386879, y 0, z 49.45133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.78819, x -7.344779, y 0, z 49.4576, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.79246, x -7.304307, y 0, z 49.46359, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.79642, x -7.26503, y 0, z 49.46938, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.80038, x -7.220746, y 0, z 49.47586, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.80441, x -7.179639, y 0, z 49.48184, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.8084, x -7.138638, y 0, z 49.48777, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.8124, x -7.096935, y 0, z 49.49377, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.81643, x -7.055513, y 0, z 49.49969, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.82056, x -7.014074, y 0, z 49.50558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.82439, x -6.972278, y 0, z 49.51149, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.82841, x -6.929426, y 0, z 49.5175, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.83224, x -6.889728, y 0, z 49.52304, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.83647, x -6.848056, y 0, z 49.52882, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.84025, x -6.808228, y 0, z 49.53431, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.84443, x -6.76439, y 0, z 49.54032, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.84876, x -6.725141, y 0, z 49.54566, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.8523, x -6.681772, y 0, z 49.55153, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.85626, x -6.636889, y 0, z 49.55756, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.8605, x -6.600069, y 0, z 49.56248, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.86427, x -6.558964, y 0, z 49.56793, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.86839, x -6.515025, y 0, z 49.57373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.87223, x -6.475795, y 0, z 49.57887, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.87645, x -6.433035, y 0, z 49.58443, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.88042, x -6.393159, y 0, z 49.58959, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.88439, x -6.349309, y 0, z 49.59522, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.88819, x -6.308073, y 0, z 49.60049, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.89245, x -6.266864, y 0, z 49.60571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.89641, x -6.227377, y 0, z 49.61068, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.90042, x -6.18312, y 0, z 49.61622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.90436, x -6.141949, y 0, z 49.62133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.90837, x -6.100255, y 0, z 49.62647, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.91252, x -6.059287, y 0, z 49.63149, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.91635, x -6.017603, y 0, z 49.63656, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.92041, x -5.97452, y 0, z 49.64177, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.92437, x -5.934662, y 0, z 49.64655, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.92847, x -5.892487, y 0, z 49.65157, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.93221, x -5.851307, y 0, z 49.65644, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.93649, x -5.808653, y 0, z 49.66145, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.94024, x -5.769759, y 0, z 49.66598, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.94462, x -5.725172, y 0, z 49.67114, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.94879, x -5.686195, y 0, z 49.67562, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.95234, x -5.640604, y 0, z 49.68082, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.95624, x -5.597219, y 0, z 49.68572, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.96052, x -5.560302, y 0, z 49.68987, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.96441, x -5.519732, y 0, z 49.69439, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.96846, x -5.47518, y 0, z 49.69932, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.97227, x -5.434714, y 0, z 49.70376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.97644, x -5.392491, y 0, z 49.70836, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.98044, x -5.352851, y 0, z 49.71264, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.98442, x -5.309373, y 0, z 49.71731, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.98815, x -5.267742, y 0, z 49.72173, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.99242, x -5.226334, y 0, z 49.7261, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 16.99648, x -5.187454, y 0, z 49.73018, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.00028, x -5.143001, y 0, z 49.73479, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.00445, x -5.100627, y 0, z 49.73915, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.0083, x -5.061069, y 0, z 49.74319, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.01247, x -5.017616, y 0, z 49.7476, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.01639, x -4.977487, y 0, z 49.75163, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.0204, x -4.934117, y 0, z 49.75595, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.02429, x -4.893259, y 0, z 49.75998, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.02852, x -4.851429, y 0, z 49.76408, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.03223, x -4.810887, y 0, z 49.76802, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.03637, x -4.766836, y 0, z 49.77225, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.04028, x -4.7281, y 0, z 49.77595, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.04449, x -4.684971, y 0, z 49.78003, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.04861, x -4.644162, y 0, z 49.78385, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.05243, x -4.600266, y 0, z 49.78793, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.05647, x -4.557374, y 0, z 49.79187, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.06041, x -4.517522, y 0, z 49.7955, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.06421, x -4.475388, y 0, z 49.7993, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.06861, x -4.434251, y 0, z 49.80299, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.07228, x -4.394672, y 0, z 49.8065, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.07644, x -4.348763, y 0, z 49.81052, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.08045, x -4.31044, y 0, z 49.81385, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.08439, x -4.267076, y 0, z 49.81759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.08817, x -4.225241, y 0, z 49.82115, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.09248, x -4.184065, y 0, z 49.82463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.09638, x -4.144639, y 0, z 49.82792, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.10035, x -4.099656, y 0, z 49.83165, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.10444, x -4.058972, y 0, z 49.83498, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.10837, x -4.017488, y 0, z 49.83834, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.11245, x -3.974811, y 0, z 49.84176, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.11641, x -3.933794, y 0, z 49.84501, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.12044, x -3.891181, y 0, z 49.84836, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.12431, x -3.849843, y 0, z 49.85157, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.12835, x -3.80783, y 0, z 49.85479, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 17.13227, x -3.76739, y 0, z 49.85786, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
