t 0.02, x -25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.97964, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.98768, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 12.99578, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.00363, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.01168, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.01955, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.02768, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.03545, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.04792, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.05987, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.06782, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0756, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.0878, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.09555, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.10366, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.11128, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.11499, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.11897, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.12294, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.12705, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.1314, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.13921, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.14296, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.147, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.15101, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.15513, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.15898, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.16748, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.1714, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.17904, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.18302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.18794, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.19526, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.19912, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.20296, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.20701, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.21106, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.21497, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.21943, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2277, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.23504, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.23899, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24288, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.24749, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.25576, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.26366, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.27163, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.2797, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.28769, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.29554, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.30383, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.31171, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.31962, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3272, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.33104, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.33553, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.34386, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.35134, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.35958, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.36822, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.37513, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.37896, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.38341, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.3914, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40005, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.40739, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.41504, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.41904, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.42701, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.43145, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.43921, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.44299, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.447, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.45098, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.45909, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.46766, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.47904, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.48305, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.48755, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.49092, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.49503, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.49918, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50296, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.50701, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.51501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.51939, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.52732, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.53094, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.53497, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.53899, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54303, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.54697, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55097, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55514, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.55906, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56305, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.56737, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57108, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57516, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.57902, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58304, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.58701, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.59092, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.59501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.5992, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60296, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.60703, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.61101, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.615, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.61896, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.623, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.62698, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.631, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.63505, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.63895, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.64304, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.64707, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65099, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65495, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.65905, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66299, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.66745, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.67096, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.675, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.679, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.68302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.687, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.69091, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.69503, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.69907, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70297, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.70699, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.71094, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.71919, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72294, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.72722, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73104, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73498, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.73895, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74304, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.74704, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75093, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.75904, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76299, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.76718, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77095, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77526, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.77903, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.78304, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.78703, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.79095, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.79499, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.79912, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.80302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.80697, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.81102, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.81501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.81896, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.823, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.82699, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83099, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83502, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.83891, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84301, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.84694, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85099, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.85901, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.86306, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.86736, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.87098, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.87502, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.87918, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.88294, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.887, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.8909, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.89501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.89931, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90294, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.90704, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.91103, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9191, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92295, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.92705, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.93103, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.93503, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.93885, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9431, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.94697, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.95098, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.95495, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.95904, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.96301, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.96734, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.97099, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.97499, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.97899, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.98302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.98699, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.9909, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.99505, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 13.99911, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.00295, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.00705, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.01103, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.01499, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.01898, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.02305, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.02705, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.03108, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.03497, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.03896, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.04301, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.04704, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.05096, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.05502, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.0589, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.06298, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.06703, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.0709, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.0749, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.07892, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.08303, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.08694, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.09097, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.09501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.09904, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.10299, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.10703, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.11097, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.115, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.12335, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.12691, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.13111, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.13492, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.139, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.14305, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.14701, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.15101, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.15512, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.15898, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.16302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.16734, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.17097, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.17524, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.17899, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.18311, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.18759, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.19087, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.19502, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.19917, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.20296, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.20703, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.21089, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.21495, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.219, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.22297, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.22701, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.231, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.235, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.23898, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.24308, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.24696, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.25098, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.25501, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.25905, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.26302, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.26743, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.2709, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 14.27499, x 25, y 0, z 43.30127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
