t 0.02, x 18.21198, y 0, z 9.83885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.34675, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.35369, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.36252, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.37089, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.37831, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.38604, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.3936, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.40216, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.40955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.41371, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.41746, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.42161, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.43749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.44237, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.44998, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.45749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.46156, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.4654, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.46955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.47346, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.47738, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.48151, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.48547, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.48955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.4934, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.49755, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.50147, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.50547, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.50943, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.51352, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.51747, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.52151, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.52533, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.52945, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.53372, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.53861, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.54561, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.54944, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.55354, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.55743, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.56149, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.56609, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.57032, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.58997, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.59798, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.60609, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.61392, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.62206, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.62981, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.63816, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.64577, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.65407, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.6619, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.67, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.67787, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.68689, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.69421, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.70197, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.7105, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.71882, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.72544, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.73509, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.74322, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.75045, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.75745, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.76693, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.77431, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.78173, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.79093, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.79871, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.80658, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.81391, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.82334, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.83045, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.85018, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.85842, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.86655, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.87432, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.88198, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.89066, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.89886, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.90563, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.91448, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.92272, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.93027, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.93809, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.94672, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.9546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.9618, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.97129, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.97837, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.98665, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.99347, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 21.998, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.00142, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.00546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.00985, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.01346, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.01751, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.02205, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.02533, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.03012, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.03339, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.03757, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.04232, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.05839, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.06143, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.06604, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.06941, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.07342, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.07808, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.08135, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.08553, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.0902, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.09333, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.09814, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.10132, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.1055, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.10997, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.11332, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.11764, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.12202, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.12536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.12959, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.13391, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.13734, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.14161, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.14609, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.14931, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.15414, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.1573, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.16157, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.16601, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.16952, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.17347, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.17795, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.19401, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.19749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.20202, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.20538, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.2094, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.2142, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.21741, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.22221, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.2253, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.22946, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.23407, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.23739, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.24199, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.24542, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.25015, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.25341, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.25786, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.26141, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.26541, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.27019, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.27332, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.27811, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.28141, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.28552, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.29005, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.29331, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.29763, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.30197, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.30536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.3095, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.31411, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.33014, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.33828, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.34182, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.3458, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.34945, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.35353, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.35799, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.36139, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.36552, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.36985, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.37337, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.37756, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.38203, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.3853, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.38949, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.39397, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.39733, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.40228, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.40529, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.40953, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.41396, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.41741, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.42136, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.42583, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.42943, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.4335, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.43808, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.4416, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.44536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.45018, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.45345, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.47421, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.48225, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.49351, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.49753, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.50146, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.50545, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.50941, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.5135, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.51751, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.52151, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.52539, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.52945, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.53344, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.53831, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.54573, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.54941, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.55349, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.5575, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.56145, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.56543, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.56946, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.57332, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.57747, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.58152, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.58543, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.5895, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.59335, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.59752, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.6015, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.60546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.60945, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.62654, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.63452, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.64302, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.65057, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.65749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.66199, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.66531, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.66959, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.67393, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.67738, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.68146, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
